"id_q","reputation_a","votecount"
3303734,1052,1
3303769,1,1
3303792,653,2
3303822,443,1
3303946,18,1
3304027,21,2
3304068,21,1
3304068,238,1
3304092,46,1
3304095,347,1
3304104,580,1
3304123,4613,1
3304130,26,2
3304130,1,1
3304174,26,3
3304195,1206,1
3304201,4993,3
3304244,1,1
3304299,2463,1
3304358,672,3
3304363,442,2
3304382,175,1
3304431,21,1
3304501,4843,1
3304516,3017,1
3304546,469,5
3304547,346,1
3304555,1,3
3304555,505,2
3304664,14,3
3304670,135,5
3304687,634,1
3304696,6320,1
3304722,101,1
3304753,2531,2
3304760,1,6
3304764,110,1
3304790,48,3
3304834,194,1
3304900,51,2
3304904,485,3
3304948,1281,1
3304949,760,4
3304996,485,1
3304997,347,1
3304998,90,2
3304998,2259,2
3305018,191,2
3305063,502,1
3305063,26,1
3305081,2554,2
3305099,502,1
3305131,1168,1
3305145,150,1
3305163,3097,1
3305165,736,1
3305220,485,2
3305226,1019,2
3305274,978,10
3305280,5087,1
3305280,871,2
3305281,331,1
3305284,21,3
3305286,349,3
3305311,2834,2
3305365,2834,2
3305402,2037,4
3305437,278,3
3305437,26,5
3305439,202,1
3305464,1730,1
3305501,238,2
3305503,3475,2
3305534,978,1
3305584,307,4
3305613,51,1
3305618,238,1
3305618,156,3
3305634,1068,1
3305637,323,1
3305652,173,4
3305658,48,3
3305716,5774,1
3305716,5087,4
3305753,641,4
3305760,16,2
3305760,516,1
3305771,43,3
3305788,420,3
3305792,729,5
3305829,2037,1
3305865,458,3
3305865,31,3
3305876,68,6
3305903,862,2
3305967,76,1
3305967,1068,1
3305975,410,5
3306000,21,2
3306060,137,2
3306113,68,10
3306113,57,2
3306120,1,1
3306156,115,2
3306168,6749,1
3306185,4778,1
3306202,627,7
3306244,23,1
3306277,53,2
3306309,629,1
3306337,42,4
3306356,16,1
3306366,580,1
3306366,3997,2
3306374,17902,2
3306393,17638,1
3306440,48,1
3306440,303,1
3306488,979,3
3306489,1,2
3306499,21,12
3306505,361,1
3306529,7230,4
3306545,11,1
3306643,41,1
3306684,131,1
3306684,1,3
3306687,3695,2
3306725,19,2
3306841,2462,1
3306889,8,1
3306914,5222,2
3307011,1,1
3307011,13,1
3307075,103,1
3307092,3425,1
3307092,12359,3
3307151,1,1
3307203,23,1
3307203,464,2
3307257,400,1
3307275,1,5
3307395,2071,3
3307395,2071,1
3307402,3132,6
3307403,1354,8
3307403,6405,1
3307416,2402,3
3307432,8,2
3307439,6405,4
3307439,8594,2
3307446,175,2
3307446,3,1
3307452,530,3
3307520,310,1
3307520,173,1
3307592,2980,2
3307623,514,2
3307641,435,1
3307641,6749,3
3307699,135,1
3307730,106,1
3307809,119,1
3307816,3425,2
3307889,70,1
3307912,179,2
3307926,6,1
3307936,123,2
3308013,688,1
3308021,156,2
3308021,1,1
3308053,5766,2
3308053,1,1
3308067,3943,1
3308075,21,9
3308115,173,1
3308129,361,1
3308141,3752,3
3308141,361,1
3308143,372,1
3308149,580,5
3308163,592,2
3308163,143,2
3308188,106,3
3308243,4093,3
3308245,155,1
3308257,1829,1
3308259,530,2
3308321,21,1
3308455,1087,1
3308593,99,1
3308615,86,1
3308615,173,4
3308616,11,6
3308618,701,1
3308681,46,1
3308688,228,3
3308838,672,2
3308841,346,1
3308857,1,2
3308857,586,2
3308884,592,6
3308884,139,5
3308899,2980,2
3308925,173,2
3309038,615,1
3309038,3425,3
3309050,113,1
3309070,1,1
3309098,121,2
3309099,1,4
3309099,38,2
3309100,67,1
3309147,3582,3
3309169,672,1
3309176,1037,3
3309179,31,1
3309186,11,2
3309206,3298,1
3309218,1,2
3309263,1426,3
3309344,31,1
3309344,6037,1
3309378,2703,1
3309405,3425,4
3309423,100,2
3309423,21,1
3309426,1,3
3309681,11,1
3309715,238,1
3309736,461,1
3309752,1,1
3309787,3132,3
3309823,173,2
3309829,2463,1
3309905,951,1
3309988,64,1
3310010,592,2
3310025,8,1
3310066,1,6
3310081,1128,4
3310081,66,1
3310091,5766,2
3310105,747,4
3310105,6,2
3310134,106,3
3310134,173,1
3310236,747,3
3310236,788,5
3310238,464,1
3310267,583,2
3310276,1,1
3310276,191,4
3310298,82,1
3310362,31,2
3310382,88,5
3310399,139,1
3310446,672,2
3310461,1370,2
3310501,334,1
3310520,1068,2
3310551,11547,1
3310630,476,1
3310634,119,1
3310659,2294,3
3310674,4093,5
3310727,1003,3
3310742,64,2
3310745,101,2
3310783,4974,1
3310783,626,3
3310784,538,1
3310793,88,1
3310807,1,1
3310823,86,3
3310838,1,1
3310845,1,2
3310865,7414,3
3310883,2925,3
3310921,111,1
3310922,3943,2
3310957,189,1
3311006,68,9
3311012,20,7
3311012,4636,1
3311028,5472,1
3311041,11,1
3311044,1,4
3311158,516,1
3311158,86,3
3311160,6818,2
3311200,7551,3
3311271,1037,1
3311321,16,1
3311321,8,1
3311373,13547,2
3311388,8,4
3311399,2463,1
3311400,473,1
3311417,530,2
3311486,171,1
3311486,979,2
3311547,116,1
3311547,8,3
3311549,4633,4
3311549,320,4
3311626,31,1
3311641,2663,4
3311689,704,2
3311695,1037,6
3311737,1,1
3311845,135,1
3311874,68,3
3311890,1708,1
3311901,28023,3
3311908,5395,1
3311963,11,1
3311977,672,2
3311993,2131,2
3312004,3824,1
3312046,163,2
3312058,1229,1
3312058,52934,1
3312150,330,4
3312150,1149,1
3312152,530,2
3312170,40,1
3312276,52549,1
3312293,7117,1
3312296,11,1
3312297,5744,1
3312297,8,1
3312310,3532,1
3312319,61,4
3312332,1,1
3312332,677,1
3312335,3402,2
3312335,14,1
3312344,11,1
3312447,4359,1
3312486,68,8
3312541,6,1
3312616,8,3
3312625,4359,2
3312643,228,3
3312655,8,6
3312658,1511,1
3312658,5830,3
3312665,583,1
3312698,13547,9
3312727,871,1
3312752,2383,1
3312769,1046,1
3312904,747,2
3313029,309,1
3313045,1229,2
3313068,935,3
3313068,179,2
3313146,5380,17
3313153,264,1
3313174,806,2
3313190,8,2
3313210,5085,2
3313245,127,1
3313248,2482,1
3313248,102,1
3313249,672,1
3313290,4264,1
3313290,330,1
3313314,103,1
3313328,661,2
3313358,16,1
3313371,6037,1
3313440,8508,1
3313458,58,3
3313539,372,1
3313549,2918,2
3313581,8,1
3313649,58,4
3313771,131,2
3313801,1,3
3313919,151,2
3313947,41,4
3313976,189,3
3313982,26,6
3313984,3132,2
3313984,238,1
3313992,106,2
3314007,31,2
3314098,26,1
3314206,441,1
3314290,10391,3
3314295,7551,2
3314353,3475,2
3314363,5202,1
3314376,1074,3
3314443,729,3
3314443,346,2
3314466,53,2
3314501,289,2
3314569,770,2
3314569,1210,1
3314595,3943,1
3314682,43,1
3314746,173,3
3314815,289,3
3314837,1,9
3314901,455,2
3314934,150,2
3314934,598,1
3314941,21,2
3314942,3425,1
3314942,6,1
3314964,3400,1
3314980,1159,3
3315053,1,1
3315095,1,1
3315099,400,1
3315128,16,1
3315132,13567,1
3315132,28279,1
3315175,91,4
3315211,81,1
3315274,556,1
3315274,1546,1
3315293,865,1
3315318,1,1
3315328,307,1
3315337,88,11
3315345,76,3
3315345,16,4
3315399,979,3
3315400,52934,2
3315400,1229,4
3315408,12391,1
3315416,3,1
3315443,495,2
3315443,1229,4
3315500,1037,1
3315507,53,1
3315510,21,1
3315533,116,2
3315544,173,3
3315553,3,1
3315568,307,4
3315574,1037,1
3315575,458,1
3315575,6320,1
3315624,10391,1
3315703,784,1
3315720,753,1
3315729,485,2
3315786,18,1
3315850,4843,2
3315854,348,1
3315874,8,1
3315894,2463,3
3315894,1480,1
3315911,13515,3
3315912,114,1
3315951,1037,4
3315951,18,1
3315993,1,2
3316077,82,2
3316114,6037,2
3316146,2980,2
3316146,81,1
3316155,1128,1
3316199,2209,1
3316210,64,1
3316214,6037,2
3316300,731,1
3316300,18,1
3316314,2980,2
3316335,1356,2
3316335,68,1
3316370,19,1
3316384,18,1
3316410,6749,1
3316428,14,1
3316447,68,3
3316484,697,1
3316484,3632,1
3316500,5570,2
3316514,21469,3
3316569,86,1
3316604,2463,2
3316629,1,2
3316643,146,1
3316667,1480,2
3316675,5570,4
3316762,2463,2
3316765,2980,2
3316769,5570,2
3316774,86,2
3316800,5262,2
3316810,51,1
3316843,4967,4
3316844,2463,1
3316856,21,1
3316868,1,1
3316868,1,3
3316927,2305,2
3316950,6749,3
3316992,82,4
3317048,41,3
3317070,36,1
3317084,36,1
3317092,86,2
3317117,450,1
3317151,310,2
3317167,3425,3
3317186,310,1
3317195,92,2
3317205,6,1
3317214,514,1
3317218,116,1
3317232,103,1
3317235,173,2
3317246,951,1
3317264,912,1
3317266,14384,4
3317267,473,1
3317281,21,2
3317281,21,1
3317302,46,1
3317318,1403,1
3317385,1,1
3317422,131,1
3317478,21,1
3317481,1,2
3317481,1,1
3317497,1,1
3317552,90,2
3317571,58,1
3317571,166,1
3317584,119,1
3317635,362,2
3317664,10970,1
3317693,6352,4
3317701,86,2
3317711,672,1
3317711,1,1
3317730,3339,2
3317730,1003,3
3317790,1839,1
3317794,732,4
3317852,951,1
3317854,1149,2
3317854,156,1
3317867,686,2
3317870,6,2
3317910,7117,1
3318043,556,3
3318043,5079,2
3318045,2463,8
3318045,279,1
3318086,13,1
3318132,969,17
3318149,1037,3
3318244,48,2
3318286,361,1
3318427,238,1
3318451,13,1
3318465,91,1
3318499,1,1
3318547,48,4
3318547,372,2
3318555,1037,5
3318555,1684,1
3318602,951,2
3318660,1,2
3318671,111,2
3318671,1,1
3318677,3801,3
3318677,14504,2
3318682,677,1
3318709,6,1
3318724,1829,1
3318726,20,2
3318872,543,6
3318881,28,1
3318979,409,1
3319015,289,2
3319067,1354,2
3319075,349,3
3319093,822,1
3319202,773,1
3319204,3641,1
3319211,664,1
3319212,78,1
3319276,771,11
3319305,3641,1
3319312,598,2
3319412,1037,9
3319482,2291,1
3319527,1068,4
3319527,719,2
3319557,5202,1
3319622,1,1
3319632,5395,1
3319669,65,3
3319717,109,4
3319737,23,2
3319740,930,1
3319779,2291,1
3319779,11,1
3319782,66,3
3319805,6,3
3319817,333,1
3319842,26,3
3319842,2037,6
3319854,156,4
3319890,5395,2
3319890,151,2
3319961,11,2
3319987,1,1
3320043,1799,1
3320056,6,3
3320077,1149,1
3320081,543,4
3320084,677,2
3320084,6825,1
3320112,3475,2
3320124,1229,1
3320127,240,3
3320140,6,2
3320214,590,1
3320214,347,2
3320215,1403,1
3320228,624,1
3320239,86,1
3320244,21,2
3320244,5079,2
3320307,2663,1
3320311,462,1
3320388,936,1
3320388,560,1
3320410,2460,1
3320508,372,1
3320508,135,2
3320595,26,3
3320595,24,2
3320596,33797,1
3320674,103,2
3320688,1020,1
3320708,109,1
3320711,5,6
3320711,21,1
3320767,2767,1
3320796,1037,2
3320826,1,1
3320826,66,1
3320859,23,2
3320860,2013,1
3320860,66,1
3320872,228,1
3320886,48,1
3320898,8,5
3320912,2259,1
3320925,410,2
3320978,624,1
3321028,66,2
3321029,84,2
3321076,1848,4
3321134,7734,2
3321138,1166,3
3321166,411,1
3321166,2884,3
3321175,7368,1
3321186,316,2
3321199,1829,2
3321222,6,1
3321285,2942,1
3321300,6,1
3321387,356,2
3321400,48,4
3321400,11,1
3321412,8,1
3321441,4058,2
3321448,106,1
3321460,2113,1
3321489,11,1
3321516,11942,2
3321523,305,1
3321523,588,2
3321582,10,1
3321582,6,3
3321629,8485,2
3321676,13,4
3321722,5395,1
3321867,1,2
3321867,2925,1
3321877,1,1
3321908,6499,2
3321919,33,1
3321940,93199,1
3321964,349,1
3321982,747,1
3322042,418,2
3322042,8,5
3322052,490,1
3322069,548,1
3322088,3833,3
3322109,538,1
3322123,839,5
3322123,11109,3
3322131,431,1
3322151,66,1
3322164,1,2
3322238,115,4
3322238,37014,9
3322269,507,1
3322269,5120,2
3322270,39,2
3322276,1390,2
3322301,66,3
3322321,3271,4
3322321,6749,3
3322323,7409,6
3322324,543,1
3322362,1,1
3322430,92,5
3322484,1,7
3322484,1784,1
3322723,3641,1
3322726,12012,1
3322741,385,1
3322768,1449,2
3322790,202,4
3322790,38,1
3322795,1452,1
3322799,11,2
3322799,2455,2
3322820,670,6
3322850,3425,3
3322883,173,1
3322886,316,1
3322949,173,1
3322969,11,4
3322981,41,2
3322981,568,1
3323015,3,1
3323016,26,2
3323058,1380,3
3323058,471,1
3323103,21,1
3323117,6320,2
3323118,505,2
3323118,38895,1
3323145,505,2
3323147,1142,3
3323153,1,4
3323175,4058,1
3323201,382,7
3323201,8207,2
3323226,25,2
3323257,146,3
3323257,588,2
3323260,1,1
3323271,31,2
3323295,13547,1
3323394,1,2
3323394,12391,2
3323397,1,1
3323455,149,1
3323502,1,6
3323524,26,2
3323526,151,1
3323526,3,1
3323565,238,2
3323574,1452,1
3323586,21,1
3323586,401,3
3323627,33886,3
3323633,188,2
3323667,1,3
3323672,1638,3
3323706,31,3
3323730,6405,6
3323740,13597,4
3323740,81,1
3323825,5689,1
3323829,347,1
3323866,3,2
3323912,390,3
3323926,1433,3
3323941,6,1
3323942,11,1
3323942,1251,3
3324010,489,6
3324062,368,3
3324073,1251,1
3324130,68,5
3324136,328,1
3324170,81,1
3324174,979,1
3324174,2463,2
3324194,7117,1
3324200,95,1
3324228,81,1
3324230,979,1
3324317,68,1
3324317,770,3
3324335,231,2
3324376,672,1
3324376,33335,1
3324405,2271,1
3324405,9049,1
3324406,979,4
3324409,582,1
3324425,3201,1
3324426,1638,2
3324482,173,2
3324522,11,1
3324623,150,1
3324673,76,2
3324708,66,1
3324712,884,1
3324743,8,2
3324788,15023,1
3324819,556,4
3324819,18,2
3324836,1037,2
3324842,3641,2
3324900,5087,2
3324900,86,16
3324901,8,2
3324942,978,3
3325007,788,2
3325028,38,2
3325043,38,1
3325072,3097,2
3325076,132,3
3325076,891,1
3325122,9824,1
3325129,202,2
3325164,2925,2
3325198,173,1
3325212,38,2
3325222,3713,2
3325233,11,2
3325321,119,2
3325348,61,1
3325360,11,3
3325471,471,3
3325481,64,2
3325527,6944,1
3325535,33335,2
3325541,46,1
3325599,361,1
3325601,88,2
3325619,368,2
3325640,1403,4
3325644,361,1
3325647,1619,1
3325647,39,1
3325661,173,1
3325663,89,1
3325663,15,2
3325701,647,1
3325706,70,6
3325711,21,7
3325719,15023,1
3325719,81,5
3325723,410,1
3325729,23,1
3325741,565,2
3325741,1649,2
3325783,1,2
3325783,485,1
3325785,1953,4
3325794,5087,1
3325824,409,1
3325848,18,4
3325849,471,2
3325870,16,2
3325906,11,1
3325906,347,4
3325915,88,1
3325938,11,1
3325942,3,4
3325946,14,1
3325948,1,2
3326034,3475,1
3326034,173,1
3326074,88,1
3326076,25,4
3326076,36,1
3326102,3,1
3326118,347,2
3326145,15,2
3326147,198,10
3326199,1,5
3326213,733,1
3326230,510,3
3326235,3532,5
3326242,501,1
3326261,1555,5
3326266,16,1
3326266,1645,1
3326284,101,2
3326293,7117,1
3326307,1251,1
3326318,54,1
3326332,66,1
3326332,2980,1
3326365,2980,3
3326365,119,1
3326388,163,2
3326430,1534,3
3326463,1251,3
3326463,127,3
3326518,1,1
3326519,23,1
3326557,550,2
3326566,68,3
3326581,86,2
3326581,93199,1
3326589,13,6
3326594,13,7
3326614,50,1
3326634,344,1
3326679,88,2
3326680,1206,1
3326701,2980,1
3326704,1251,1
3326715,1251,1
3326716,93,1
3326726,219,3
3326773,1,1
3326781,26,1
3326789,958,3
3326789,11,2
3326845,391,2
3326867,1255,4
3326896,2925,1
3326911,519,1
3326912,1,1
3326914,21,2
3326932,149,2
3326942,135,1
3326942,372,1
3327079,387,1
3327099,1,1
3327106,1,1
3327137,1037,4
3327149,11,1
3327151,86,5
3327152,770,3
3327152,1969,2
3327217,80,3
3327217,352,1
3327252,770,2
3327265,50,2
3327287,66,2
3327338,363,2
3327401,38,1
3327401,3402,2
3327430,3050,1
3327443,361,1
3327466,10,5
3327466,9026,1
3327532,6320,13
3327544,1,2
3327544,417,1
3327586,17159,2
3327589,149,2
3327627,56,2
3327627,3097,5
3327631,26,3
3327631,25,3
3327701,11,1
3327709,135,4
3327709,5955,1
3327722,473,1
3327754,25,3
3327779,196,2
3327779,8,4
3327799,3972,1
3327860,5087,9
3327866,24,1
3327927,3786,2
3327947,50,1
3328012,116,4
3328022,51,5
3328032,411,2
3328035,108,1
3328053,66,1
3328062,41,3
3328076,410,5
3328091,3425,1
3328091,19,1
3328173,66,1
3328196,16,1
3328199,15,1
3328221,31,1
3328221,85,1
3328249,1,1
3328253,2463,3
3328253,163,1
3328264,2980,3
3328264,89,1
3328287,231,1
3328297,38,1
3328297,1037,4
3328317,3763,1
3328371,1,2
3328409,2980,2
3328416,51,1
3328442,2980,9
3328442,16,1
3328489,1,2
3328499,470,1
3328529,5087,3
3328546,1037,1
3328623,22869,1
3328673,1,1
3328673,323,2
3328717,3279,2
3328819,11,2
3328847,173,6
3328847,152,1
3328873,173,1
3328894,6037,3
3328894,1,1
3328910,56,1
3328939,100,2
3328941,11,3
3328941,21,2
3328976,1,1
3329049,845,1
3329120,1,4
3329124,59,1
3329148,6037,1
3329148,8674,3
3329281,18,1
3329281,535,4
3329343,201,1
3329343,31,1
3329403,411,4
3329403,16,1
3329452,1,1
3329471,22423,2
3329476,820,5
3329476,1232,3
3329488,1875,2
3329541,104,1
3329671,11,2
3329718,66,5
3329731,719,1
3329742,588,3
3329766,13,3
3329780,6,1
3329786,46,1
3329821,11,5
3329823,411,1
3329875,127,2
3329902,59,1
3329965,11,2
3330041,347,1
3330050,411,2
3330050,8,2
3330127,11,1
3330184,411,1
3330192,52934,1
3330233,66,4
3330339,6037,1
3330339,8855,1
3330343,1229,1
3330382,4868,3
3330427,16,1
3330455,3641,1
3330465,6395,3
3330480,46,4
3330548,90,1
3330593,5957,2
3330620,68,10
3330637,800368,2
3330637,1,2
3330663,346,1
3330686,50,1
3330686,88,6
3330727,25,6
3330758,1037,6
3330758,21,3
3330770,9652,2
3330794,1281,4
3330794,181,8
3330895,574,1
3330921,189,1
3330932,771,4
3330932,1185,6
3330939,535,2
3330944,432,1
3330945,1037,1
3330951,11,1
3330970,370,1
3330982,1229,4
3330991,5395,4
3330991,15023,2
3331010,50,1
3331010,173,1
3331019,510,2
3331055,470,8
3331069,4064,1
3331133,2488,3
3331148,1030,1
3331149,121,1
3331150,6012,1
3331150,15,1
3331189,68,10
3331258,35268,2
3331272,109,1
3331322,139,4
3331453,66,7
3331472,407,2
3331472,11,2
3331480,21,2
3331511,90,2
3331567,1,2
3331572,775,1
3331579,14504,2
3331622,503,2
3331654,139,3
3331654,6,2
3331661,383,1
3331689,26,2
3331716,1,5
3331716,458,3
3331718,173,2
3331718,3475,2
3331726,458,1
3331738,33886,5
3331811,238,2
3331811,860,3
3331818,8508,12
3331833,557,1
3331850,179,1
3331885,431,2
3331901,33886,1
3331967,96,3
3331975,109,2
3331990,33886,1
3331998,56,5
3331998,28279,1
3332002,111,7
3332002,1380,2
3332026,26,2
3332102,26,1
3332122,50,1
3332123,16,1
3332123,672,1
3332195,88,2
3332202,6,1
3332216,1133,2
3332238,1449,1
3332272,51,1
3332311,23,2
3332346,375,3
3332358,8,1
3332440,1620,8
3332440,114,1
3332469,58,1
3332495,409,2
3332498,1037,1
3332510,490,1
3332525,49,3
3332532,3552,1
3332569,6,1
3332574,821,1
3332590,703,1
3332600,11,1
3332601,1151,4
3332609,1,2
3332662,39,2
3332676,1,2
3332707,49,3
3332724,1151,1
3332747,2980,1
3332751,43,6
3332782,940,1
3332782,1,2
3332824,672,1
3332855,114,1
3332879,61,1
3332880,1009,2
3332880,3097,3
3332931,1151,1
3332931,1003,2
3332941,157,2
3332942,6012,1
3332942,279,1
3333098,18,2
3333099,8,1
3333113,226,2
3333133,46,1
3333139,349,3
3333181,36,1
3333181,1,1
3333206,918,1
3333372,289,2
3333373,617,1
3333432,556,1
3333432,365,2
3333479,2463,5
3333479,6,3
3333512,1037,5
3333512,868,1
3333541,1,2
3333558,1281,1
3333571,1390,2
3333590,2294,2
3333590,1467,2
3333605,3398,1
3333617,1068,1
3333636,1,1
3333727,1281,2
3333740,951,2
3333780,90,2
3333805,103,2
3333807,16,3
3333893,173,1
3334046,96,5
3334093,81,1
3334093,23,2
3334128,5633,1
3334131,1,1
3334131,672,1
3334232,2034,2
3334238,1229,2
3334238,6,2
3334242,2537,1
3334242,139,1
3334270,73,1
3334324,81,1
3334324,451,1
3334356,3,1
3334389,2565,1
3334446,1,1
3334454,46,2
3334499,15,1
3334511,11,1
3334511,36,1
3334580,106,1
3334580,160,1
3334598,1,3
3334598,2259,1
3334702,2565,1
3334739,113,2
3334763,48,1
3334799,8594,3
3334807,1037,4
3334854,1037,3
3334854,556,1
3334890,18,6
3334938,43,2
3334984,535,4
3334987,4454,1
3335014,55,1
3335061,3175,1
3335083,3,2
3335083,978,2
3335092,308,1
3335163,1512,1
3335163,3483,1
3335186,38,3
3335231,160,3
3335231,857,1
3335242,1,1
3335262,90,1
3335373,1,2
3335375,7117,1
3335385,18548,1
3335424,8,2
3335477,1403,1
3335479,5,3
3335503,135,3
3335568,106,1
3335601,20803,1
3335601,2301,1
3335636,8,1
3335698,3322,1
3335719,1,1
3335771,31,2
3335773,5689,1
3335787,1,1
3335790,8,1
3335790,116,1
3335806,112,2
3335847,2353,2
3335869,71,1
3335869,6325,1
3335891,56,1
3335902,48,11
3335929,238,1
3335931,659,3
3335937,2170,2
3335937,729,2
3335951,2751,1
3335964,156,9
3336004,951,7
3336039,8,2
3336052,4093,7
3336081,66,1
3336146,106,2
3336160,23,3
3336198,176,2
3336205,11,1
3336205,1,1
3336224,7425,1
3336261,65,2
3336288,2980,2
3336289,788,1
3336289,329,4
3336291,1,1
3336317,34320,3
3336319,76,7
3336319,2980,2
3336398,66,1
3336420,21,1
3336420,329,1
3336485,25,2
3336485,37917,3
3336499,3943,8
3336499,11,2
3336536,11,7
3336536,2301,2
3336547,43,1
3336554,9824,3
3336556,2980,1
3336562,116,1
3336562,1151,1
3336638,100,1
3336662,356,1
3336680,3833,3
3336721,15023,1
3336727,2034,2
3336728,36,1
3336767,15023,1
3336826,103,2
3336826,1447,4
3336878,332,1
3336878,131,1
3336908,66,9
3336908,33797,3
3336973,747,1
3336981,468,4
3337108,1,1
3337225,565,1
3337250,26,2
3337276,48,2
3337350,56,2
3337378,747,2
3337398,6,2
3337398,16,1
3337411,6234,1
3337411,3382,1
3337419,1210,2
3337433,11,3
3337523,1576,1
3337567,31784,2
3337617,1,1
3337630,273,1
3337639,1,2
3337755,16,5
3337840,2388,3
3337861,4498,2
3337863,1403,1
3337863,1052,1
3337990,1037,1
3338004,23,1
3338022,1,1
3338029,2980,1
3338031,46,3
3338031,103,5
3338033,347,4
3338033,11,2
3338034,238,1
3338055,647,3
3338108,11,1
3338170,4613,1
3338184,11,4
3338214,41,1
3338298,12881,3
3338298,16193,2
3338354,51,2
3338363,7123,1
3338363,455,1
3338364,173,3
3338381,1,1
3338415,25,5
3338418,64,4
3338438,50649,2
3338531,1,1
3338553,11,4
3338592,6361,3
3338672,2687,3
3338674,163,1
3338771,6361,1
3338812,6,2
3338906,70,1
3338936,66,2
3338974,6529,1
3339030,28023,1
3339094,6,3
3339117,6171,1
3339139,1015,2
3339139,309,2
3339141,39,2
3339141,4164,4
3339172,3475,4
3339178,3097,1
3339183,1922,1
3339185,3729,2
3339209,13,3
3339263,76,1
3339271,3475,3
3339275,5395,3
3339286,2353,3
3339286,16,2
3339316,231,2
3339321,10621,1
3339335,1,1
3339335,52934,1
3339337,1,2
3339351,66,3
3339369,3705,1
3339374,347,1
3339386,8,1
3339456,75,1
3339474,31,1
3339474,505,2
3339491,5633,1
3339522,1003,1
3339522,21,1
3339540,3271,7
3339540,2259,7
3339551,101,2
3339583,101,1
3339621,434,2
3339694,3,1
3339694,347,3
3339708,1229,2
3339708,13,5
3339741,1019,3
3339741,78,1
3339750,323,5
3339778,45,3
3339799,173,4
3339818,238,1
3339849,3271,5
3339877,16,3
3339894,323,2
3339908,238,1
3339940,33886,1
3340015,672,2
3340074,1354,1
3340079,1,1
3340114,76,2
3340114,31,1
3340130,5395,1
3340134,173,7
3340171,3097,1
3340173,458,2
3340189,553,3
3340190,5395,3
3340190,347,2
3340194,66,1
3340199,1088,4
3340219,553,1
3340224,553,1
3340226,16,1
3340228,1087,1
3340273,119,1
3340289,3943,1
3340295,10391,1
3340295,3212,1
3340336,17,1
3340341,3212,2
3340363,3212,2
3340436,2256,1
3340467,161,1
3340471,3271,6
3340502,68,1
3340535,51,1
3340567,421,2
3340617,1229,2
3340662,10391,5
3340670,13377,5
3340670,9573,3
3340733,553,2
3340752,127,2
3340752,1037,1
3340788,174,1
3340804,14,1
3340804,572,2
3340841,150,2
3340984,10970,2
3340993,458,2
3340993,372,1
3341009,21,1
3341014,228,1
3341026,50,1
3341081,6,1
3341111,13,1
3341122,620,2
3341129,608,2
3341154,231,2
3341182,547,2
3341215,572,3
3341236,329,2
3341248,191,2
3341353,372,1
3341402,2034,1
3341416,1,1
3341444,572,1
3341465,5087,2
3341514,759,3
3341514,1,1
3341579,100,2
3341598,100,1
3341601,11,1
3341620,1,2
3341636,127,1
3341653,2980,2
3341654,2227,1
3341739,16,5
3341746,1794,1
3341761,189,1
3341771,2268,1
3341780,71,3
3341802,11,2
3341802,1534,1
3341846,3603,2
3341960,1106,1
3341972,4963,1
3342014,100,1
3342035,324,2
3342037,1037,1
3342129,289,1
3342152,2980,2
3342152,6037,3
3342156,71,2
3342158,21,1
3342161,1270,3
3342161,6,2
3342193,24,2
3342205,535,2
3342206,6037,1
3342215,535,7
3342216,11,2
3342238,326,2
